uid,path,cog,fri_dur,word,consonant,vowel,train,label,label_idx,class
ece_2816,PhonGen2025/data/ece/ece_2816.npy,7464.795800569171,197.88231837786583,ece,c,e,yes,ece,26,ece
ece_2717,PhonGen2025/data/ece/ece_2717.npy,7015.782037203189,171.47429522084556,ece,c,e,yes,ece,26,ece
ece_5364,PhonGen2025/data/ece/ece_5364.npy,7470.88309218278,181.54804660748627,ece,c,e,yes,ece,26,ece
ece_2930,PhonGen2025/data/ece/ece_2930.npy,7189.265261492843,186.9029110966715,ece,c,e,yes,ece,26,ece
ece_3363,PhonGen2025/data/ece/ece_3363.npy,6752.182502955367,179.64238274801335,ece,c,e,yes,ece,26,ece
ece_5166,PhonGen2025/data/ece/ece_5166.npy,6806.416108513709,185.48436096650423,ece,c,e,yes,ece,26,ece
ece_1076,PhonGen2025/data/ece/ece_1076.npy,6488.904098077533,183.56047115659817,ece,c,e,yes,ece,26,ece
ece_6399,PhonGen2025/data/ece/ece_6399.npy,7240.309670576513,180.8436361755672,ece,c,e,yes,ece,26,ece
ece_4982,PhonGen2025/data/ece/ece_4982.npy,7162.182622168401,164.65069619357448,ece,c,e,yes,ece,26,ece
ece_6229,PhonGen2025/data/ece/ece_6229.npy,7442.408016627492,170.62818934443894,ece,c,e,yes,ece,26,ece
ece_2922,PhonGen2025/data/ece/ece_2922.npy,7741.169201133749,196.50758842784072,ece,c,e,yes,ece,26,ece
ece_4020,PhonGen2025/data/ece/ece_4020.npy,6154.36604428079,180.7024328036372,ece,c,e,yes,ece,26,ece
ece_4332,PhonGen2025/data/ece/ece_4332.npy,7913.018573976416,154.7918677468856,ece,c,e,yes,ece,26,ece
ece_7000,PhonGen2025/data/ece/ece_7000.npy,6616.640087659262,164.62326263283754,ece,c,e,yes,ece,26,ece
ece_1323,PhonGen2025/data/ece/ece_1323.npy,6086.781827300947,149.16085932127072,ece,c,e,yes,ece,26,ece
ece_7732,PhonGen2025/data/ece/ece_7732.npy,7369.859981908125,167.3208400502625,ece,c,e,yes,ece,26,ece
ece_2253,PhonGen2025/data/ece/ece_2253.npy,6816.519991135145,154.68589879063396,ece,c,e,yes,ece,26,ece
ece_6655,PhonGen2025/data/ece/ece_6655.npy,7146.9760937516985,195.03681338215807,ece,c,e,yes,ece,26,ece
ece_7245,PhonGen2025/data/ece/ece_7245.npy,6527.541884030819,166.92443378207017,ece,c,e,yes,ece,26,ece
ece_0867,PhonGen2025/data/ece/ece_0867.npy,7167.836958365682,172.80098378984184,ece,c,e,yes,ece,26,ece
ece_5592,PhonGen2025/data/ece/ece_5592.npy,7189.955881599459,168.225975578668,ece,c,e,yes,ece,26,ece
ece_2466,PhonGen2025/data/ece/ece_2466.npy,7129.586109434412,176.68869534117047,ece,c,e,yes,ece,26,ece
ece_0466,PhonGen2025/data/ece/ece_0466.npy,7087.309384042766,184.50078929752644,ece,c,e,yes,ece,26,ece
ece_2883,PhonGen2025/data/ece/ece_2883.npy,7009.246906689809,187.146370788924,ece,c,e,yes,ece,26,ece
ece_4962,PhonGen2025/data/ece/ece_4962.npy,7006.587141559266,198.19696745922656,ece,c,e,yes,ece,26,ece
ece_7043,PhonGen2025/data/ece/ece_7043.npy,6352.650744408118,175.28340628775325,ece,c,e,yes,ece,26,ece
ece_6241,PhonGen2025/data/ece/ece_6241.npy,7307.671629379763,188.60018294894795,ece,c,e,yes,ece,26,ece
ece_5448,PhonGen2025/data/ece/ece_5448.npy,6557.141641226539,167.58810191460574,ece,c,e,yes,ece,26,ece
ece_1503,PhonGen2025/data/ece/ece_1503.npy,6419.067769800234,171.81342967616217,ece,c,e,yes,ece,26,ece
ece_3916,PhonGen2025/data/ece/ece_3916.npy,7134.122930805431,183.41132641889644,ece,c,e,yes,ece,26,ece
ece_3263,PhonGen2025/data/ece/ece_3263.npy,6627.112106430042,187.61758120383047,ece,c,e,yes,ece,26,ece
ece_0264,PhonGen2025/data/ece/ece_0264.npy,6633.605105586576,185.0833986215996,ece,c,e,yes,ece,26,ece
ece_3807,PhonGen2025/data/ece/ece_3807.npy,7313.20890154625,175.11409170138003,ece,c,e,yes,ece,26,ece
ece_4085,PhonGen2025/data/ece/ece_4085.npy,6657.922695766842,189.78816035705665,ece,c,e,yes,ece,26,ece
ece_7840,PhonGen2025/data/ece/ece_7840.npy,6210.640872580421,171.02666013664265,ece,c,e,yes,ece,26,ece
ece_1812,PhonGen2025/data/ece/ece_1812.npy,6371.723699858241,171.18682417480136,ece,c,e,yes,ece,26,ece
ece_1145,PhonGen2025/data/ece/ece_1145.npy,7143.114627670607,161.11093945004217,ece,c,e,yes,ece,26,ece
ece_5828,PhonGen2025/data/ece/ece_5828.npy,6140.348739018677,167.55636193200723,ece,c,e,yes,ece,26,ece
ece_2150,PhonGen2025/data/ece/ece_2150.npy,7691.816620372569,178.23178403741815,ece,c,e,yes,ece,26,ece
ece_3930,PhonGen2025/data/ece/ece_3930.npy,6633.022662243349,191.95327646804267,ece,c,e,yes,ece,26,ece
ece_6320,PhonGen2025/data/ece/ece_6320.npy,6491.638425877449,171.50315476820165,ece,c,e,yes,ece,26,ece
ece_3291,PhonGen2025/data/ece/ece_3291.npy,6363.323575730982,163.21848882314035,ece,c,e,yes,ece,26,ece
ece_0683,PhonGen2025/data/ece/ece_0683.npy,7307.761280425942,158.29595755048462,ece,c,e,yes,ece,26,ece
ece_2841,PhonGen2025/data/ece/ece_2841.npy,7273.56895562209,173.32260502017198,ece,c,e,yes,ece,26,ece
ece_1003,PhonGen2025/data/ece/ece_1003.npy,6819.808389018014,151.9557354081656,ece,c,e,yes,ece,26,ece
ece_6756,PhonGen2025/data/ece/ece_6756.npy,6589.036430621383,168.5655383836635,ece,c,e,yes,ece,26,ece
ece_5130,PhonGen2025/data/ece/ece_5130.npy,7163.152824258408,167.49175113211325,ece,c,e,yes,ece,26,ece
ece_4291,PhonGen2025/data/ece/ece_4291.npy,7806.12711920982,178.55904021268367,ece,c,e,yes,ece,26,ece
ece_2174,PhonGen2025/data/ece/ece_2174.npy,7685.050273788056,159.34282623260748,ece,c,e,yes,ece,26,ece
ece_0484,PhonGen2025/data/ece/ece_0484.npy,6368.4820054383335,167.16023312876544,ece,c,e,yes,ece,26,ece
ece_3814,PhonGen2025/data/ece/ece_3814.npy,7105.742889465283,177.49378059857074,ece,c,e,yes,ece,26,ece
ece_4415,PhonGen2025/data/ece/ece_4415.npy,7340.226712025553,173.02659755906114,ece,c,e,yes,ece,26,ece
ece_0519,PhonGen2025/data/ece/ece_0519.npy,7022.345782019852,181.8362184760496,ece,c,e,yes,ece,26,ece
ece_6989,PhonGen2025/data/ece/ece_6989.npy,7384.486502132106,178.2179375973382,ece,c,e,yes,ece,26,ece
ece_1346,PhonGen2025/data/ece/ece_1346.npy,7473.735421360364,159.68243695315076,ece,c,e,yes,ece,26,ece
ece_0697,PhonGen2025/data/ece/ece_0697.npy,7121.495829339082,173.57217270033044,ece,c,e,yes,ece,26,ece
ece_1010,PhonGen2025/data/ece/ece_1010.npy,6811.512905545892,165.88603014271715,ece,c,e,yes,ece,26,ece
ece_6318,PhonGen2025/data/ece/ece_6318.npy,7265.267948626761,164.56287853897473,ece,c,e,yes,ece,26,ece
ece_6596,PhonGen2025/data/ece/ece_6596.npy,6930.592253367115,174.2859917037879,ece,c,e,yes,ece,26,ece
ece_2771,PhonGen2025/data/ece/ece_2771.npy,7482.70083281125,181.7347470908696,ece,c,e,yes,ece,26,ece
FcF_2216,PhonGen2025/data/FcF/FcF_2216.npy,7500.737735682164,184.50531819195496,FcF,c,F,no,FcF,27,FcF
FcF_2583,PhonGen2025/data/FcF/FcF_2583.npy,7178.050137161953,152.56694607494103,FcF,c,F,no,FcF,27,FcF
FcF_1663,PhonGen2025/data/FcF/FcF_1663.npy,6479.59268716505,165.09287129116942,FcF,c,F,no,FcF,27,FcF
FcF_3028,PhonGen2025/data/FcF/FcF_3028.npy,6736.419290526174,183.54785394281367,FcF,c,F,no,FcF,27,FcF
FcF_4344,PhonGen2025/data/FcF/FcF_4344.npy,6410.85831736804,168.84718383043668,FcF,c,F,no,FcF,27,FcF
FcF_2681,PhonGen2025/data/FcF/FcF_2681.npy,6957.967763770001,179.44127790289883,FcF,c,F,no,FcF,27,FcF
FcF_1766,PhonGen2025/data/FcF/FcF_1766.npy,6621.4353431457575,150.20209695870162,FcF,c,F,no,FcF,27,FcF
FcF_1124,PhonGen2025/data/FcF/FcF_1124.npy,7072.383631242189,185.2914067999443,FcF,c,F,no,FcF,27,FcF
FcF_4055,PhonGen2025/data/FcF/FcF_4055.npy,7240.163128784329,173.57321971070232,FcF,c,F,no,FcF,27,FcF
FcF_3762,PhonGen2025/data/FcF/FcF_3762.npy,6838.544453165906,170.32020079724555,FcF,c,F,no,FcF,27,FcF
FcF_1536,PhonGen2025/data/FcF/FcF_1536.npy,7410.082980648144,163.0151701869957,FcF,c,F,no,FcF,27,FcF
FcF_2945,PhonGen2025/data/FcF/FcF_2945.npy,6512.51809168496,187.39603293774505,FcF,c,F,no,FcF,27,FcF
FcF_2988,PhonGen2025/data/FcF/FcF_2988.npy,6506.507111891252,162.7249660089378,FcF,c,F,no,FcF,27,FcF
FcF_4292,PhonGen2025/data/FcF/FcF_4292.npy,7298.140940351571,163.1874578723759,FcF,c,F,no,FcF,27,FcF
FcF_4343,PhonGen2025/data/FcF/FcF_4343.npy,7488.836772104568,193.41744773642367,FcF,c,F,no,FcF,27,FcF
FcF_4425,PhonGen2025/data/FcF/FcF_4425.npy,6545.676668779528,171.4748068319855,FcF,c,F,no,FcF,27,FcF
FcF_7942,PhonGen2025/data/FcF/FcF_7942.npy,7445.2485591231,167.19239908338895,FcF,c,F,no,FcF,27,FcF
FcF_4998,PhonGen2025/data/FcF/FcF_4998.npy,7891.309520439856,167.65665176804103,FcF,c,F,no,FcF,27,FcF
FcF_2749,PhonGen2025/data/FcF/FcF_2749.npy,6611.786387733784,148.57974615251092,FcF,c,F,no,FcF,27,FcF
FcF_2303,PhonGen2025/data/FcF/FcF_2303.npy,7765.285975691944,170.6626838270744,FcF,c,F,no,FcF,27,FcF
FcF_3933,PhonGen2025/data/FcF/FcF_3933.npy,6363.035458959231,174.06620555225012,FcF,c,F,no,FcF,27,FcF
FcF_5957,PhonGen2025/data/FcF/FcF_5957.npy,7345.323664431567,174.8744876820493,FcF,c,F,no,FcF,27,FcF
FcF_6132,PhonGen2025/data/FcF/FcF_6132.npy,6512.392906106675,173.92844368601624,FcF,c,F,no,FcF,27,FcF
FcF_7597,PhonGen2025/data/FcF/FcF_7597.npy,7195.75692048314,193.9058622418135,FcF,c,F,no,FcF,27,FcF
FcF_0795,PhonGen2025/data/FcF/FcF_0795.npy,7436.32259978589,174.5284001456664,FcF,c,F,no,FcF,27,FcF
FcF_3164,PhonGen2025/data/FcF/FcF_3164.npy,6660.68941269416,169.15701185906033,FcF,c,F,no,FcF,27,FcF
FcF_7941,PhonGen2025/data/FcF/FcF_7941.npy,6394.909657218637,166.19001325147656,FcF,c,F,no,FcF,27,FcF
FcF_3182,PhonGen2025/data/FcF/FcF_3182.npy,7595.661521312995,188.1856039668462,FcF,c,F,no,FcF,27,FcF
FcF_0764,PhonGen2025/data/FcF/FcF_0764.npy,6947.0129765338215,182.3247692874794,FcF,c,F,no,FcF,27,FcF
FcF_3079,PhonGen2025/data/FcF/FcF_3079.npy,7407.220230981266,186.57316070347625,FcF,c,F,no,FcF,27,FcF
FcF_0812,PhonGen2025/data/FcF/FcF_0812.npy,7232.481936033651,184.42182183435543,FcF,c,F,no,FcF,27,FcF
FcF_7260,PhonGen2025/data/FcF/FcF_7260.npy,7506.771461029662,159.90697838871952,FcF,c,F,no,FcF,27,FcF
FcF_6932,PhonGen2025/data/FcF/FcF_6932.npy,7572.090420670072,184.81076522887776,FcF,c,F,no,FcF,27,FcF
FcF_1619,PhonGen2025/data/FcF/FcF_1619.npy,6919.551045189303,192.38194868600613,FcF,c,F,no,FcF,27,FcF
FcF_6827,PhonGen2025/data/FcF/FcF_6827.npy,6755.567597849037,181.2062913537037,FcF,c,F,no,FcF,27,FcF
FcF_1043,PhonGen2025/data/FcF/FcF_1043.npy,6475.795457583031,151.9111564122788,FcF,c,F,no,FcF,27,FcF
FcF_5319,PhonGen2025/data/FcF/FcF_5319.npy,7405.34275970855,169.27197838886522,FcF,c,F,no,FcF,27,FcF
FcF_4795,PhonGen2025/data/FcF/FcF_4795.npy,7797.33553851336,157.54884899531098,FcF,c,F,no,FcF,27,FcF
FcF_0488,PhonGen2025/data/FcF/FcF_0488.npy,6868.061049326341,178.70661197070785,FcF,c,F,no,FcF,27,FcF
FcF_1018,PhonGen2025/data/FcF/FcF_1018.npy,7694.30058738636,155.43789497018903,FcF,c,F,no,FcF,27,FcF
FcF_2816,PhonGen2025/data/FcF/FcF_2816.npy,7393.605400156615,178.70690830243768,FcF,c,F,no,FcF,27,FcF
FcF_2717,PhonGen2025/data/FcF/FcF_2717.npy,6394.174183959198,174.9034470053327,FcF,c,F,no,FcF,27,FcF
FcF_5364,PhonGen2025/data/FcF/FcF_5364.npy,7149.477558079882,180.8483154035767,FcF,c,F,no,FcF,27,FcF
FcF_2930,PhonGen2025/data/FcF/FcF_2930.npy,7008.469546852496,182.68922544561795,FcF,c,F,no,FcF,27,FcF
FcF_3363,PhonGen2025/data/FcF/FcF_3363.npy,7220.493895361137,168.10898122523815,FcF,c,F,no,FcF,27,FcF
FcF_5166,PhonGen2025/data/FcF/FcF_5166.npy,7619.756221076535,157.66896724920608,FcF,c,F,no,FcF,27,FcF
FcF_1076,PhonGen2025/data/FcF/FcF_1076.npy,6643.26044032782,187.63750761041052,FcF,c,F,no,FcF,27,FcF
FcF_6399,PhonGen2025/data/FcF/FcF_6399.npy,7286.905385253018,181.2460209332136,FcF,c,F,no,FcF,27,FcF
FcF_4982,PhonGen2025/data/FcF/FcF_4982.npy,7756.436724955651,185.02902675326365,FcF,c,F,no,FcF,27,FcF
FcF_6229,PhonGen2025/data/FcF/FcF_6229.npy,7079.371643073265,181.5093141419867,FcF,c,F,no,FcF,27,FcF
FcF_2922,PhonGen2025/data/FcF/FcF_2922.npy,6904.70776889402,170.73076582015668,FcF,c,F,no,FcF,27,FcF
FcF_4020,PhonGen2025/data/FcF/FcF_4020.npy,7260.972365925278,182.3652915001404,FcF,c,F,no,FcF,27,FcF
FcF_4332,PhonGen2025/data/FcF/FcF_4332.npy,6905.175628012898,170.13107436318012,FcF,c,F,no,FcF,27,FcF
FcF_7000,PhonGen2025/data/FcF/FcF_7000.npy,6646.565841361837,166.36465465853723,FcF,c,F,no,FcF,27,FcF
FcF_1323,PhonGen2025/data/FcF/FcF_1323.npy,6943.977630826522,177.8157655181811,FcF,c,F,no,FcF,27,FcF
FcF_7732,PhonGen2025/data/FcF/FcF_7732.npy,6106.1831992623165,176.1028876937886,FcF,c,F,no,FcF,27,FcF
FcF_2253,PhonGen2025/data/FcF/FcF_2253.npy,6985.400403116605,177.83222580151497,FcF,c,F,no,FcF,27,FcF
FcF_6655,PhonGen2025/data/FcF/FcF_6655.npy,7312.908108362399,167.65534464281322,FcF,c,F,no,FcF,27,FcF
FcF_7245,PhonGen2025/data/FcF/FcF_7245.npy,7894.971407211557,161.7142433948267,FcF,c,F,no,FcF,27,FcF
FcF_0867,PhonGen2025/data/FcF/FcF_0867.npy,6561.930353375334,178.851544671723,FcF,c,F,no,FcF,27,FcF
FcF_5592,PhonGen2025/data/FcF/FcF_5592.npy,7660.587103248076,161.65800185636704,FcF,c,F,no,FcF,27,FcF
FcF_2466,PhonGen2025/data/FcF/FcF_2466.npy,7283.722665171696,172.54872361664204,FcF,c,F,no,FcF,27,FcF
FcF_0466,PhonGen2025/data/FcF/FcF_0466.npy,7306.702810980097,194.3476523862407,FcF,c,F,no,FcF,27,FcF
FcF_2883,PhonGen2025/data/FcF/FcF_2883.npy,7496.892944064482,157.6787649297142,FcF,c,F,no,FcF,27,FcF
FcF_4962,PhonGen2025/data/FcF/FcF_4962.npy,7743.19649309069,176.39153650691603,FcF,c,F,no,FcF,27,FcF
FcF_7043,PhonGen2025/data/FcF/FcF_7043.npy,7054.890564388961,167.68377020920246,FcF,c,F,no,FcF,27,FcF
FcF_6241,PhonGen2025/data/FcF/FcF_6241.npy,7023.687408368844,178.65803823993093,FcF,c,F,no,FcF,27,FcF
FcF_5448,PhonGen2025/data/FcF/FcF_5448.npy,7423.049193358478,189.4344092926762,FcF,c,F,no,FcF,27,FcF
FcF_1503,PhonGen2025/data/FcF/FcF_1503.npy,6715.665582220633,184.5912018698321,FcF,c,F,no,FcF,27,FcF
FcF_3916,PhonGen2025/data/FcF/FcF_3916.npy,7170.294823841488,182.13467545938133,FcF,c,F,no,FcF,27,FcF
FcF_3263,PhonGen2025/data/FcF/FcF_3263.npy,6929.840238395623,187.5098462683164,FcF,c,F,no,FcF,27,FcF
FcF_0264,PhonGen2025/data/FcF/FcF_0264.npy,6246.226208377464,185.4089909758642,FcF,c,F,no,FcF,27,FcF
FcF_3807,PhonGen2025/data/FcF/FcF_3807.npy,7318.418727140192,183.70643432344727,FcF,c,F,no,FcF,27,FcF
FcF_4085,PhonGen2025/data/FcF/FcF_4085.npy,6841.903248117589,180.19440393316705,FcF,c,F,no,FcF,27,FcF
FcF_7840,PhonGen2025/data/FcF/FcF_7840.npy,7153.675725504257,153.51248737634148,FcF,c,F,no,FcF,27,FcF
FcF_1812,PhonGen2025/data/FcF/FcF_1812.npy,7493.602209954442,164.92071256712455,FcF,c,F,no,FcF,27,FcF
FcF_1145,PhonGen2025/data/FcF/FcF_1145.npy,7237.505641935732,165.53107385109325,FcF,c,F,no,FcF,27,FcF
FcF_5828,PhonGen2025/data/FcF/FcF_5828.npy,6913.020486755199,185.67229251680024,FcF,c,F,no,FcF,27,FcF
FcF_2150,PhonGen2025/data/FcF/FcF_2150.npy,6893.631184649867,162.77399204310058,FcF,c,F,no,FcF,27,FcF
FcF_3930,PhonGen2025/data/FcF/FcF_3930.npy,7461.968038537151,181.23567687343365,FcF,c,F,no,FcF,27,FcF
FcF_6320,PhonGen2025/data/FcF/FcF_6320.npy,6675.515518944604,196.96942861828373,FcF,c,F,no,FcF,27,FcF
FcF_3291,PhonGen2025/data/FcF/FcF_3291.npy,7712.574881999516,163.1394206642312,FcF,c,F,no,FcF,27,FcF
FcF_0683,PhonGen2025/data/FcF/FcF_0683.npy,7535.1689817061,161.15894828694877,FcF,c,F,no,FcF,27,FcF
FcF_2841,PhonGen2025/data/FcF/FcF_2841.npy,7304.340155940335,178.3857646548908,FcF,c,F,no,FcF,27,FcF
FcF_1003,PhonGen2025/data/FcF/FcF_1003.npy,6780.428473779498,187.03077392139272,FcF,c,F,no,FcF,27,FcF
FcF_6756,PhonGen2025/data/FcF/FcF_6756.npy,6860.277585805054,156.3314250287077,FcF,c,F,no,FcF,27,FcF
FcF_5130,PhonGen2025/data/FcF/FcF_5130.npy,6784.086547485081,164.99748877948258,FcF,c,F,no,FcF,27,FcF
FcF_4291,PhonGen2025/data/FcF/FcF_4291.npy,6570.007335810446,164.93512411387326,FcF,c,F,no,FcF,27,FcF
FcF_2174,PhonGen2025/data/FcF/FcF_2174.npy,6810.996336561521,186.41479023775628,FcF,c,F,no,FcF,27,FcF
FcF_0484,PhonGen2025/data/FcF/FcF_0484.npy,7358.460859990748,150.2785238239276,FcF,c,F,no,FcF,27,FcF
FcF_3814,PhonGen2025/data/FcF/FcF_3814.npy,6780.525113891568,192.7950636802708,FcF,c,F,no,FcF,27,FcF
FcF_4415,PhonGen2025/data/FcF/FcF_4415.npy,7057.483319858614,170.0279512039622,FcF,c,F,no,FcF,27,FcF
FcF_0519,PhonGen2025/data/FcF/FcF_0519.npy,6497.642713277542,190.57582062635163,FcF,c,F,no,FcF,27,FcF
FcF_6989,PhonGen2025/data/FcF/FcF_6989.npy,7413.175443186368,183.39409931828737,FcF,c,F,no,FcF,27,FcF
FcF_1346,PhonGen2025/data/FcF/FcF_1346.npy,6935.987890214231,176.88248692380716,FcF,c,F,no,FcF,27,FcF
FcF_0697,PhonGen2025/data/FcF/FcF_0697.npy,7301.2148385552755,176.69489449282267,FcF,c,F,no,FcF,27,FcF
FcF_1010,PhonGen2025/data/FcF/FcF_1010.npy,6176.595799799166,160.5399095866002,FcF,c,F,no,FcF,27,FcF
FcF_6318,PhonGen2025/data/FcF/FcF_6318.npy,7117.655654182938,167.5783570425891,FcF,c,F,no,FcF,27,FcF
FcF_6596,PhonGen2025/data/FcF/FcF_6596.npy,6578.864752145282,164.61494738747604,FcF,c,F,no,FcF,27,FcF
FcF_2771,PhonGen2025/data/FcF/FcF_2771.npy,7267.1038331552545,177.53994905580095,FcF,c,F,no,FcF,27,FcF
ucu_2216,PhonGen2025/data/ucu/ucu_2216.npy,6792.835612113633,176.60837915109383,ucu,c,u,yes,ucu,28,ucu
ucu_2583,PhonGen2025/data/ucu/ucu_2583.npy,6810.419706442285,190.94664741872944,ucu,c,u,yes,ucu,28,ucu
ucu_1663,PhonGen2025/data/ucu/ucu_1663.npy,7947.869528864207,158.44806483545787,ucu,c,u,yes,ucu,28,ucu
ucu_3028,PhonGen2025/data/ucu/ucu_3028.npy,6604.874363006439,175.18958136601535,ucu,c,u,yes,ucu,28,ucu
ucu_4344,PhonGen2025/data/ucu/ucu_4344.npy,7082.537890797938,184.52325162823257,ucu,c,u,yes,ucu,28,ucu
ucu_2681,PhonGen2025/data/ucu/ucu_2681.npy,7369.743717840249,162.45782836184463,ucu,c,u,yes,ucu,28,ucu
ucu_1766,PhonGen2025/data/ucu/ucu_1766.npy,6990.296160237475,171.6367080650231,ucu,c,u,yes,ucu,28,ucu
ucu_1124,PhonGen2025/data/ucu/ucu_1124.npy,7478.929385746515,166.99684454255953,ucu,c,u,yes,ucu,28,ucu
ucu_4055,PhonGen2025/data/ucu/ucu_4055.npy,7388.844749005839,156.85966502924302,ucu,c,u,yes,ucu,28,ucu
ucu_3762,PhonGen2025/data/ucu/ucu_3762.npy,7636.537527978524,183.332918427355,ucu,c,u,yes,ucu,28,ucu
ucu_1536,PhonGen2025/data/ucu/ucu_1536.npy,7173.188202169082,178.99212163782144,ucu,c,u,yes,ucu,28,ucu
ucu_2945,PhonGen2025/data/ucu/ucu_2945.npy,6748.283624073279,176.08000404978478,ucu,c,u,yes,ucu,28,ucu
ucu_2988,PhonGen2025/data/ucu/ucu_2988.npy,6611.852052167902,164.92653171097186,ucu,c,u,yes,ucu,28,ucu
ucu_4292,PhonGen2025/data/ucu/ucu_4292.npy,6458.228622278133,180.02338004465196,ucu,c,u,yes,ucu,28,ucu
ucu_4343,PhonGen2025/data/ucu/ucu_4343.npy,6363.773142307582,198.1925823983468,ucu,c,u,yes,ucu,28,ucu
ucu_4425,PhonGen2025/data/ucu/ucu_4425.npy,7596.718592669889,184.9652103526859,ucu,c,u,yes,ucu,28,ucu
ucu_7942,PhonGen2025/data/ucu/ucu_7942.npy,7277.085380157167,161.70439195130328,ucu,c,u,yes,ucu,28,ucu
ucu_4998,PhonGen2025/data/ucu/ucu_4998.npy,6763.693241223783,178.74208719993726,ucu,c,u,yes,ucu,28,ucu
ucu_2749,PhonGen2025/data/ucu/ucu_2749.npy,7644.798671006102,170.64070179541096,ucu,c,u,yes,ucu,28,ucu
ucu_2303,PhonGen2025/data/ucu/ucu_2303.npy,6416.229815274604,196.6701967011052,ucu,c,u,yes,ucu,28,ucu
ucu_3933,PhonGen2025/data/ucu/ucu_3933.npy,6324.785422239355,184.0080662970284,ucu,c,u,yes,ucu,28,ucu
ucu_5957,PhonGen2025/data/ucu/ucu_5957.npy,6332.653959077931,178.46015321079443,ucu,c,u,yes,ucu,28,ucu
ucu_6132,PhonGen2025/data/ucu/ucu_6132.npy,6563.651032737184,163.34648095288838,ucu,c,u,yes,ucu,28,ucu
ucu_7597,PhonGen2025/data/ucu/ucu_7597.npy,6826.1900384738265,169.14100430703726,ucu,c,u,yes,ucu,28,ucu
ucu_0795,PhonGen2025/data/ucu/ucu_0795.npy,6750.303977107654,169.4614878255164,ucu,c,u,yes,ucu,28,ucu
ucu_3164,PhonGen2025/data/ucu/ucu_3164.npy,7083.120019851271,181.48471627789192,ucu,c,u,yes,ucu,28,ucu
ucu_7941,PhonGen2025/data/ucu/ucu_7941.npy,7104.872560255301,191.73883757067583,ucu,c,u,yes,ucu,28,ucu
ucu_3182,PhonGen2025/data/ucu/ucu_3182.npy,6662.547566076635,181.042306597913,ucu,c,u,yes,ucu,28,ucu
ucu_0764,PhonGen2025/data/ucu/ucu_0764.npy,6742.812799308521,179.74441603150834,ucu,c,u,yes,ucu,28,ucu
ucu_3079,PhonGen2025/data/ucu/ucu_3079.npy,6988.168451702613,151.7467489472833,ucu,c,u,yes,ucu,28,ucu
ucu_0812,PhonGen2025/data/ucu/ucu_0812.npy,7436.317466944633,162.6838680755546,ucu,c,u,yes,ucu,28,ucu
ucu_7260,PhonGen2025/data/ucu/ucu_7260.npy,6684.55593609128,154.56471383506457,ucu,c,u,yes,ucu,28,ucu
ucu_6932,PhonGen2025/data/ucu/ucu_6932.npy,6681.483723999867,196.0031630435026,ucu,c,u,yes,ucu,28,ucu
ucu_1619,PhonGen2025/data/ucu/ucu_1619.npy,6378.851422932442,174.95689528818284,ucu,c,u,yes,ucu,28,ucu
ucu_6827,PhonGen2025/data/ucu/ucu_6827.npy,6636.09363853133,193.7646765904155,ucu,c,u,yes,ucu,28,ucu
ucu_1043,PhonGen2025/data/ucu/ucu_1043.npy,7570.861792367523,181.79007915474395,ucu,c,u,yes,ucu,28,ucu
ucu_5319,PhonGen2025/data/ucu/ucu_5319.npy,7397.830795303224,171.3887314900427,ucu,c,u,yes,ucu,28,ucu
ucu_4795,PhonGen2025/data/ucu/ucu_4795.npy,6854.00934022561,179.7873993130335,ucu,c,u,yes,ucu,28,ucu
ucu_0488,PhonGen2025/data/ucu/ucu_0488.npy,7083.482314488268,191.3401254023304,ucu,c,u,yes,ucu,28,ucu
ucu_1018,PhonGen2025/data/ucu/ucu_1018.npy,6901.666759721843,186.5468281655671,ucu,c,u,yes,ucu,28,ucu
ucu_2816,PhonGen2025/data/ucu/ucu_2816.npy,6823.288112183391,170.03717919746174,ucu,c,u,yes,ucu,28,ucu
ucu_2717,PhonGen2025/data/ucu/ucu_2717.npy,7063.768587799491,180.09963969964303,ucu,c,u,yes,ucu,28,ucu
ucu_5364,PhonGen2025/data/ucu/ucu_5364.npy,6700.017392143469,161.90073914591105,ucu,c,u,yes,ucu,28,ucu
ucu_2930,PhonGen2025/data/ucu/ucu_2930.npy,7584.524489230036,189.5305657039319,ucu,c,u,yes,ucu,28,ucu
ucu_3363,PhonGen2025/data/ucu/ucu_3363.npy,7353.658028081257,171.6383144471579,ucu,c,u,yes,ucu,28,ucu
ucu_5166,PhonGen2025/data/ucu/ucu_5166.npy,7492.945435185148,159.3209593646793,ucu,c,u,yes,ucu,28,ucu
ucu_1076,PhonGen2025/data/ucu/ucu_1076.npy,6253.104030604849,181.71818749599043,ucu,c,u,yes,ucu,28,ucu
ucu_6399,PhonGen2025/data/ucu/ucu_6399.npy,7521.646454124446,174.40322565701717,ucu,c,u,yes,ucu,28,ucu
ucu_4982,PhonGen2025/data/ucu/ucu_4982.npy,7337.418798482345,180.3059728683864,ucu,c,u,yes,ucu,28,ucu
ucu_6229,PhonGen2025/data/ucu/ucu_6229.npy,6444.673206409239,181.2034115438124,ucu,c,u,yes,ucu,28,ucu
ucu_2922,PhonGen2025/data/ucu/ucu_2922.npy,7084.975561695105,167.813900380538,ucu,c,u,yes,ucu,28,ucu
ucu_4020,PhonGen2025/data/ucu/ucu_4020.npy,6448.218383890611,179.1155054271818,ucu,c,u,yes,ucu,28,ucu
